Location,Humidity3pm,Pressure3pm,RainTomorrow
Albury,36,1014.4,No
Albury,38,1010.4,No
Albury,37,1009.5,No
Albury,32,1009.3,No
Albury,58,1005.8,Yes
Albury,55,1000.7,No
Albury,43,1004.4,No
Albury,36,1008.1,No
Albury,36,1013.4,No
Albury,35,1014.3,No
Albury,43,1015.6,No
Albury,35,1015.4,No
Albury,50,1010.4,Yes
Albury,47,1005.3,No
Albury,37,1011.3,No
Albury,47,1013.1,No
Albury,42,1012.3,No
Albury,33,1010.9,No
Albury,34,1009.6,Yes
Albury,93,1007.9,Yes
Albury,48,1002.6,No
Albury,45,1008,No
Albury,40,1010.2,No
Albury,28,1012.5,No
Albury,33,1015.9,No
Albury,36,1015.9,No
Albury,27,1013.2,No
Albury,30,1012.9,No
Albury,21,1011.8,No
Albury,41,1011.7,No
Albury,23,1011.6,No
Albury,21,1012.3,No
Albury,19,1007.5,Yes
Albury,85,1002.1,Yes
Albury,33,1009.4,No
Albury,30,1008.7,No
Albury,34,1008.6,Yes
Albury,34,1015.6,No
Albury,31,1013.3,No
Albury,26,1012.6,No
Albury,37,1014.5,No
Albury,30,1017.1,No
Albury,30,1016.6,No
Albury,55,1014.7,No
Albury,26,1012.8,No
Albury,23,1010.2,No
Albury,28,1010.7,No
Albury,29,1017.6,No
Albury,23,1016.5,No
Albury,30,1012.9,No
Albury,18,1009.2,No
Albury,24,1010,No
Albury,29,1011.3,No
Albury,29,1008.7,No
Albury,28,1002.4,Yes
Albury,69,995.4,Yes
Albury,33,1008.2,No
Albury,38,1010.3,No
Albury,32,1006.8,No
Albury,39,1003.3,No
Albury,32,1002,No
Albury,29,995.7,Yes
Albury,29,1004.6,No
Albury,29,1006.5,No
Albury,25,1009.3,No
Albury,57,1010,Yes
Albury,43,1008.1,No
Albury,42,1009.2,Yes
Albury,36,1012.2,No
Albury,30,1014.5,No
Albury,34,1016.4,No
Albury,31,1015.6,No
Albury,63,1017.2,No
Albury,49,1012.2,No
Albury,40,1013.9,No
Albury,54,1013.3,No
Albury,86,1013.3,Yes
Albury,36,1010.6,No
Albury,37,1012.7,No
Albury,29,1017.6,No
Albury,27,1019.3,No
Albury,15,1017.4,Yes
Albury,100,1014.9,Yes
Albury,67,1013.2,Yes
Albury,64,1010.3,No
Albury,69,1011.1,Yes
Albury,88,1001.9,Yes
Albury,46,1011.3,No
Albury,92,1011.1,Yes
Albury,65,1010.4,No
Albury,44,1014.8,No
Albury,50,1017.3,No
Albury,42,1020.2,No
Albury,43,1010.2,No
Albury,46,1009.6,No
Albury,39,1013.9,No
Albury,41,1015.9,No
Albury,46,1016.9,No
Albury,45,1016.1,No
Albury,61,1014.8,Yes
Albury,44,1010.8,Yes
Albury,93,1012.3,Yes
Albury,50,1014.9,No
Albury,46,1020.9,No
Albury,41,1020.5,No
Albury,47,1013.1,No
Albury,61,1004.2,No
Albury,46,1006.1,No
Albury,47,1006.9,No
Albury,54,1015.4,No
Albury,46,1020.5,No
Albury,45,1020.6,No
Albury,57,1020.6,No
Albury,75,1018.1,Yes
Albury,43,1017.4,No
Albury,44,1016,No
Albury,40,1015.6,No
Albury,47,1015.1,No
Albury,42,1014.6,No
Albury,41,1012,No
Albury,52,1013.9,No
Albury,51,1016.4,No
Albury,51,1013.2,No
Albury,41,1018.8,No
Albury,45,1016,No
Albury,58,1018.2,No
Albury,37,1028.9,No
Albury,34,1031,No
Albury,35,1031.1,No
Albury,33,1028.1,No
Albury,63,1023.9,No
Albury,38,1022.3,No
Albury,36,1022.3,No
Albury,38,1022,No
Albury,48,1018.3,No
Albury,76,1015.8,Yes
Albury,62,1014.7,No
Albury,50,1012.1,Yes
Albury,57,1008.7,Yes
Albury,42,1008.6,No
Albury,79,1013.5,No
Albury,63,1013.6,No
Albury,63,1019.4,No
Albury,58,1021.2,No
Albury,56,1019.2,No
Albury,47,1020.7,No
Albury,50,1022.8,No
Albury,56,1021.3,No
Albury,89,1019.5,Yes
Albury,53,1020.8,No
Albury,56,1020.4,No
Albury,65,1017.1,No
Albury,71,1017.8,No
Albury,68,1017.5,No
Albury,49,1016,No
Albury,72,1019,No
Albury,56,1019.5,No
Albury,64,1016.7,No
Albury,53,1018.1,No
Albury,56,1016.2,No
Albury,46,1024.3,No
Albury,52,1024.1,No
Albury,58,1023.7,No
Albury,51,1022.7,No
Albury,65,1023,No
Albury,59,1022.5,No
Albury,50,1024.1,No
Albury,59,1022.9,No
Albury,54,1021.7,No
Albury,38,1017.4,No
Albury,96,1015.2,Yes
Albury,86,1008.6,Yes
Albury,79,1015.3,No
Albury,63,1022.2,No
Albury,57,1027.1,No
Albury,56,1031.9,No
Albury,57,1032.5,No
Albury,63,1030.9,No
Albury,56,1025.9,No
Albury,60,1019.2,Yes
Albury,72,1012.6,No
Albury,86,1005.1,Yes
Albury,52,1008.5,No
Albury,50,1020.8,No
Albury,52,1024,No
Albury,54,1025.5,No
Albury,64,1025.2,No
Albury,50,1024.4,No
Albury,52,1022.2,No
Albury,53,1020.4,No
Albury,60,1019.7,No
Albury,65,1013.8,No
Albury,59,1013.5,No
Albury,86,1015,No
Albury,89,1020.5,No
Albury,75,1023.5,Yes
Albury,53,1021,No
Albury,64,1018.8,No
Albury,59,1007.8,Yes
Albury,90,1009,No
Albury,68,1025.3,No
Albury,89,1029.9,Yes
Albury,81,1028.4,No
Albury,67,1028.6,No
Albury,67,1027.7,No
Albury,74,1019.4,Yes
Albury,68,1008.8,Yes
Albury,68,1011.6,Yes
Albury,91,1014.7,Yes
Albury,74,1020,No
Albury,67,1022.1,No
Albury,47,1028.6,No
Albury,48,1033.2,No
Albury,53,1032.9,No
Albury,58,1030.7,No
Albury,59,1027.8,No
Albury,60,1024.2,Yes
Albury,97,1015.6,Yes
Albury,73,1017.8,No
Albury,90,1010.6,Yes
Albury,81,1008.5,Yes
Albury,72,1010.2,Yes
Albury,64,1021.6,Yes
Albury,89,1027.2,No
Albury,66,1022.8,No
Albury,69,1017.8,No
Albury,58,1023.2,No
Albury,67,1027.3,No
Albury,53,1030.3,No
Albury,54,1030,No
Albury,49,1028.3,No
Albury,66,1025.5,No
Albury,64,1016.8,Yes
Albury,55,1010.8,Yes
Albury,86,1012.3,Yes
Albury,71,1020.1,Yes
Albury,55,1024.6,No
Albury,56,1026.3,No
Albury,47,1025.5,No
Albury,50,1022.5,No
Albury,65,1020.3,No
Albury,53,1015.8,No
Albury,62,1015.9,Yes
Albury,59,1010.6,Yes
Albury,60,1020.7,No
Albury,49,1023.6,No
Albury,54,1016.5,Yes
Albury,82,1017.7,No
Albury,45,1022.9,No
Albury,47,1024.9,No
Albury,46,1025.1,No
Albury,61,1024.2,No
Albury,54,1016.9,Yes
Albury,67,1015,No
Albury,63,1010.3,Yes
Albury,69,1001.3,Yes
Albury,74,1012.5,No
Albury,62,1022,No
Albury,55,1020.4,No
Albury,45,1015.3,No
Albury,50,1005.7,No
Albury,96,1004.1,Yes
Albury,70,1012.9,Yes
Albury,63,1019.6,No
Albury,50,1020.5,No
Albury,59,1023.2,No
Albury,55,1019.9,No
Albury,48,1007.7,No
Albury,53,1014.3,No
Albury,47,1018,No
Albury,44,1023.1,No
Albury,45,1022.5,No
Albury,48,1021.5,No
Albury,36,1019.1,No
Albury,43,1000.8,No
Albury,57,1008.1,Yes
Albury,59,1008.8,Yes
Albury,63,1017.4,No
Albury,54,1023.6,No
Albury,53,1021.7,No
Albury,44,1022,No
Albury,37,1015.2,Yes
Albury,46,1011.9,No
Albury,61,1020.6,No
Albury,49,1022.9,No
Albury,56,1018.2,No
Albury,53,1017.3,No
Albury,68,1013.4,Yes
Albury,58,1015.1,No
Albury,50,1010.6,No
Albury,60,1014.5,No
Albury,51,1013.6,No
Albury,45,1008.3,No
Albury,44,1016.1,No
Albury,43,1018.8,No
Albury,36,1016.4,No
Albury,44,1007.8,No
Albury,62,1001.6,Yes
Albury,41,1012.5,No
Albury,49,1021.7,No
Albury,45,1026.9,No
Albury,44,1028.6,No
Albury,36,1022.7,No
Albury,22,1013.3,No
Albury,100,1011.6,Yes
Albury,51,1016.3,No
Albury,58,1013,No
Albury,47,1010.8,No
Albury,47,1009.7,No
Albury,85,1008,Yes
Albury,41,1016.1,No
Albury,43,1020.3,No
Albury,50,1023.1,No
Albury,40,1020,No
Albury,77,1014.2,Yes
Albury,45,1018.7,No
Albury,43,1018,No
Albury,35,1010.6,No
Albury,34,1011.4,No
Albury,35,1014.3,No
Albury,34,1021.8,No
Albury,41,1023.7,No
Albury,45,1017.8,No
Albury,45,1009.5,No
Albury,41,1010.7,No
Albury,38,1017.8,No
Albury,35,1021.1,No
Albury,31,1017.9,No
Albury,40,1013.4,No
Albury,38,1012.2,No
Albury,47,1008.6,No
Albury,43,1014.5,No
Albury,37,1015.7,No
Albury,30,1014.5,No
Albury,51,1013.3,No
Albury,42,1010,Yes
Albury,93,1008.9,Yes
Albury,55,1011.1,Yes
Albury,37,1017.1,No
Albury,27,1021.4,No
Albury,35,1022.7,No
Albury,31,1015.5,No
Albury,37,1016.9,No
Albury,35,1014.6,No
Albury,25,1011.8,No
Albury,29,1009.4,No
Albury,44,1011.4,No
Albury,35,1011,No
Albury,36,1016.9,No
Albury,34,1018.1,No
Albury,24,1008.2,No
Albury,27,1013.9,No
Albury,28,1014.4,No
Albury,30,1012,No
Albury,16,1011.2,No
Albury,21,1012.5,No
Albury,52,1013.4,No
Albury,44,1011.2,No
Albury,35,1008.4,No
Albury,46,1011,No
Albury,16,1009.3,No
Albury,17,1010.9,No
Albury,20,1011.9,No
Albury,12,1008.1,No
Albury,17,1009.8,Yes
Albury,22,1014.3,No
Albury,22,1012.4,No
Albury,16,997.2,No
Albury,27,1002.1,No
Albury,24,1006,No
Albury,12,1004.1,No
Albury,32,1010.2,No
Albury,80,1013.5,Yes
Albury,29,1015.5,No
Albury,27,1014.3,No
Albury,12,1010.3,No
Albury,11,1005,No
Albury,12,998.5,No
Albury,30,1009.5,No
Albury,32,1010.5,No
Albury,29,1007.1,No
Albury,11,1006.7,No
Albury,20,1010.8,No
Albury,23,1010.4,No
Albury,31,1007,No
Albury,33,1004.5,No
Albury,20,1005.3,No
Albury,36,1003.9,No
Albury,31,1003.5,No
Albury,27,1012.3,No
Albury,13,1006.1,No
Albury,31,1015.8,No
Albury,28,1019,No
Albury,23,1018.2,No
Albury,23,1017.6,No
Albury,28,1017,No
Albury,34,1016.1,No
Albury,29,1015.6,No
Albury,24,1016.1,No
Albury,32,1016,No
Albury,24,1015.5,No
Albury,32,1015.5,No
Albury,32,1014.3,No
Albury,28,1007.3,No
Albury,26,1009.6,No
Albury,31,1013,No
Albury,36,1011.5,No
Albury,26,1018.1,No
Albury,28,1019.6,No
Albury,25,1020.9,No
Albury,33,1018,Yes
Albury,82,1009.7,Yes
Albury,45,1012.9,No
Albury,38,1016.2,No
Albury,29,1013.1,No
Albury,34,1016.9,No
Albury,29,1014.1,No
Albury,27,1011,Yes
Albury,84,1015.4,Yes
Albury,38,1018.5,No
Albury,53,1014.2,No
Albury,60,1013.4,No
Albury,42,1016.9,No
Albury,49,1016.5,No
Albury,40,1020.6,No
Albury,38,1025.8,No
Albury,42,1026.8,No
Albury,40,1023.2,No
Albury,37,1021.1,No
Albury,44,1023.3,No
Albury,39,1022.8,No
Albury,38,1020.6,No
Albury,34,1021,No
Albury,33,1021,No
Albury,32,1013.9,No
Albury,53,1009.1,No
Albury,47,1009,No
Albury,43,1012.9,No
Albury,49,1013.8,No
Albury,37,1014,No
Albury,41,1020,No
Albury,38,1016.7,No
Albury,35,1010.7,Yes
Albury,79,1010.3,Yes
Albury,47,1014.2,No
Albury,48,1019.4,No
Albury,48,1021.4,No
Albury,53,1022,No
Albury,44,1017.6,No
Albury,28,1015.2,No
Albury,77,1024.4,Yes
Albury,62,1021.9,No
Albury,50,1019.3,No
Albury,38,1025.4,No
Albury,35,1020.9,No
Albury,38,1020.4,No
Albury,35,1022.6,No
Albury,37,1023.2,No
Albury,38,1027.9,No
Albury,39,1025.1,No
Albury,38,1019.2,Yes
Albury,65,1013.6,Yes
Albury,82,1013.7,Yes
Albury,79,1010,Yes
Albury,76,1009.9,Yes
Albury,71,1014.4,No
Albury,62,1016,No
Albury,63,1018,Yes
Albury,72,1016,No
Albury,55,1015.8,No
Albury,79,1011.7,No
Albury,45,1017.6,No
Albury,40,1021.8,No
Albury,57,1024.8,No
Albury,81,1026,No
Albury,53,1028.2,No
Albury,62,1027.7,No
Albury,57,1026.1,No
Albury,91,1024.9,Yes
Albury,82,1022.7,Yes
Albury,98,1011.5,Yes
Albury,48,1015.3,No
Albury,70,1023,No
Albury,69,1025.3,No
Albury,71,1022.2,No
Albury,65,1019.6,Yes
Albury,64,1021.5,No
Albury,65,1029.3,No
Albury,71,1024.6,No
Albury,80,1019.6,No
Albury,67,1017.8,Yes
Albury,100,1008.4,Yes
Albury,93,1005.5,Yes
Albury,90,1009.4,No
Albury,51,1016.7,No
Albury,51,1015.5,No
Albury,83,1011.9,No
Albury,63,1016,No
Albury,52,1024.1,No
Albury,50,1022.5,No
Albury,60,1019.9,No
Albury,53,1024.8,No
Albury,51,1027.8,No
Albury,85,1023.2,No
Albury,51,1020.9,No
Albury,51,1021.8,No
Albury,67,1021.3,No
Albury,59,1022.4,No
Albury,60,1023.7,No
Albury,54,1025.8,No
Albury,82,1024.8,No
Albury,65,1023.9,No
Albury,69,1022.2,No
Albury,59,1011.5,No
Albury,56,1014,Yes
Albury,60,1019.8,Yes
Albury,74,1027.4,Yes
Albury,61,1032.5,No
Albury,55,1033.3,No
Albury,55,1031.1,No
Albury,60,1032,No
Albury,64,1028.3,No
Albury,74,1026.1,Yes
Albury,90,1022.7,Yes
Albury,89,1020.9,Yes
Albury,85,1022.3,Yes
Albury,78,1018.8,No
Albury,69,1013.7,Yes
Albury,69,1008.7,Yes
Albury,78,1005.2,Yes
Albury,65,1014.9,No
Albury,73,1017.5,No
Albury,73,1023.8,No
Albury,56,1028.9,No
Albury,73,1028.4,No
Albury,63,1027.2,No
Albury,69,1027.1,No
Albury,56,1021.7,Yes
Albury,70,1018.5,No
Albury,90,1021.4,No
Albury,72,1023.4,No
Albury,65,1020.3,No
Albury,55,1012.1,Yes
Albury,83,1014.5,No
Albury,62,1015.6,Yes
Albury,85,1014.5,Yes
Albury,68,1010,No
Albury,89,1010.7,Yes
Albury,55,1015,No
Albury,85,1016.6,Yes
Albury,62,1016.7,No
Albury,58,1014.9,Yes
Albury,54,1006,Yes
Albury,57,1014.9,No
Albury,58,1005.9,Yes
Albury,60,1021.5,No
Albury,45,1012.2,Yes
Albury,58,1011.5,No
Albury,43,1009.7,Yes
Albury,72,1011.1,Yes
Albury,63,1016.2,No
Albury,67,1015.5,Yes
Albury,85,1010.6,Yes
Albury,94,1011.9,Yes
Albury,75,1023.8,No
Albury,64,1024.4,No
Albury,61,1023.4,No
Albury,60,1019.7,No
Albury,59,1018.5,Yes
Albury,51,1011.4,Yes
Albury,61,1015,No
Albury,45,1020.8,No
Albury,53,1025.8,No
Albury,42,1029.4,No
Albury,51,1029.8,No
Albury,51,1026.8,No
Albury,51,1024.5,No
Albury,61,1023.4,No
Albury,50,1023.3,No
Albury,36,1023.8,No
Albury,47,1010.2,No
Albury,54,1006.8,No
Albury,64,1012,No
Albury,50,1014.8,No
Albury,50,1015.3,No
Albury,53,1013,No
Albury,48,1014.6,Yes
Albury,99,1006.8,Yes
Albury,82,999.6,No
Albury,76,999.6,Yes
Albury,67,1007.6,Yes
Albury,72,1010.7,No
Albury,47,1014.1,No
Albury,56,1010.6,No
Albury,47,1006,No
Albury,47,1005.2,No
Albury,44,1007.4,No
Albury,50,1011.3,Yes
Albury,43,1015.5,No
Albury,46,1012.6,No
Albury,51,1015.6,No
Albury,42,1007,Yes
Albury,56,1008,Yes
Albury,41,1006.1,No
Albury,48,1017.8,No
Albury,48,1019.7,No
Albury,50,1013.2,No
Albury,46,1006.2,No
Albury,51,1011,No
Albury,48,1016.1,No
Albury,45,1015.2,No
Albury,52,1015.8,No
Albury,38,1010.9,No
Albury,61,1001.6,Yes
Albury,49,1018.5,No
Albury,42,1020.9,No
Albury,21,1009.8,No
Albury,43,1012,No
Albury,40,1025.3,No
Albury,26,1021.7,No
Albury,29,1014.6,No
Albury,45,1012.1,Yes
Albury,60,1007.4,Yes
Albury,87,1010.5,No
Albury,37,1019.2,No
Albury,45,1022.8,No
Albury,46,1022.3,No
Albury,36,1020.6,No
Albury,50,1012.1,No
Albury,48,1011.3,No
Albury,34,1017.9,No
Albury,28,1018.8,No
Albury,24,1018.1,No
Albury,45,1015,No
Albury,34,1016,No
Albury,33,1024.6,No
Albury,18,1023.3,No
Albury,13,1016.1,No
Albury,22,1009.4,No
Albury,23,1002.9,No
Albury,35,1011.9,No
Albury,50,1015.8,Yes
Albury,61,1019,Yes
Albury,65,1011.4,No
Albury,55,1015.1,No
Albury,48,1014.9,No
Albury,34,1013.8,No
Albury,32,1012.7,No
Albury,35,1013.9,No
Albury,33,1011.8,No
Albury,24,1008.5,No
Albury,14,1005.9,No
Albury,50,1007.7,No
Albury,21,1005.4,No
Albury,36,1004.2,No
Albury,29,1005.7,No
Albury,30,1009.3,No
Albury,25,1012.8,No
Albury,22,1012.6,No
Albury,13,1002.8,No
Albury,27,1008.6,No
Albury,16,1017.1,No
Albury,23,1019.8,No
Albury,19,1015.2,No
Albury,15,1009.3,No
Albury,93,1002.3,Yes
Albury,60,1001.3,Yes
Albury,32,1015.9,No
Albury,28,1018.3,No
Albury,20,1011.3,No
Albury,31,1001.4,No
Albury,35,1008.1,No
Albury,33,1008.8,No
Albury,22,1009.8,No
Albury,29,1010.5,No
Albury,19,1013.2,No
Albury,31,1014.7,No
Albury,28,1015.1,No
Albury,29,1016.3,No
Albury,17,1016.2,No
Albury,17,1013.5,No
Albury,14,1009.9,No
Albury,12,1008,No
Albury,22,1006.6,Yes
Albury,68,1011,Yes
Albury,24,1015.2,No
Albury,44,1013.3,No
Albury,28,1008.7,Yes
Albury,25,1007.7,No
Albury,18,1003.7,No
Albury,14,1010.6,No
Albury,18,1010.4,No
Albury,14,1011.5,No
Albury,38,1008.6,No
Albury,22,1005.8,No
Albury,32,999.1,No
Albury,28,1005.7,No
Albury,24,1004.5,No
Albury,27,1013.4,No
Albury,23,1016.4,No
Albury,26,1017.1,No
Albury,38,1019.1,Yes
Albury,27,1016.6,No
Albury,26,1014.9,No
Albury,13,1013.1,No
Albury,17,1013.8,No
Albury,19,1014.5,No
Albury,15,1015.1,No
Albury,12,1012.2,No
Albury,11,1007.9,No
Albury,15,1006.2,No
Albury,21,1003.9,No
Albury,25,1004.5,No
Albury,26,1006.3,No
Albury,20,1014.7,No
Albury,23,1014.8,Yes
Albury,86,1006.7,Yes
Albury,33,1014.4,No
Albury,24,1019.5,No
Albury,27,1018.1,No
Albury,22,1013.4,No
Albury,18,1011.1,No
Albury,17,1012,No
Albury,16,1008.3,No
Albury,15,1007.4,No
Albury,14,1006.7,No
Albury,17,1006.7,Yes
Albury,24,1014.1,No
Albury,26,1017.2,No
Albury,27,1013,No
Albury,18,1011.4,No
Albury,13,1011.4,No
Albury,10,1010.4,No
Albury,19,1012.3,No
Albury,17,1010.6,No
Albury,24,1011.4,No
Albury,39,1009.1,No
Albury,33,1003.5,Yes
Albury,98,994.8,Yes
Albury,34,1001.2,No
Albury,33,1010.4,No
Albury,32,1005.8,No
Albury,31,996.2,Yes
Albury,30,1011.4,No
Albury,33,1016.5,No
Albury,32,1017.8,No
Albury,32,1018.1,No
Albury,27,1015.9,No
Albury,23,1008.9,No
Albury,45,1008.1,No
Albury,25,1014.9,No
Albury,47,1019.2,Yes
Albury,54,1018,No
Albury,36,1018.4,No
Albury,33,1021.1,No
Albury,34,1019.9,No
Albury,44,1013.9,No
Albury,35,1014.4,No
Albury,22,1018.4,No
Albury,25,1017.4,No
Albury,33,1017.4,No
Albury,29,1018.8,No
Albury,27,1017.2,Yes
Albury,33,1015.2,No
Albury,42,1015.3,No
Albury,18,1011.7,No
Albury,28,1004.5,Yes
Albury,38,1008,No
Albury,47,1015.1,No
Albury,42,1019.7,No
Albury,25,1022.7,No
Albury,31,1020.6,No
Albury,56,1015.1,Yes
Albury,30,1016.2,No
Albury,33,1015.7,No
Albury,49,1017,Yes
Albury,45,1019.6,No
Albury,78,1021.4,Yes
Albury,68,1016.1,No
Albury,56,1013.1,No
Albury,60,1015.5,No
Albury,98,1020.8,Yes
Albury,50,1018.8,No
Albury,51,1016.7,No
Albury,46,1014.2,Yes
Albury,81,1016.9,Yes
Albury,88,1017.7,Yes
Albury,67,1018.9,No
Albury,43,1020.8,No
Albury,41,1021.2,No
Albury,48,1018.8,Yes
Albury,85,1018.4,Yes
Albury,100,1010.5,Yes
Albury,68,1005.8,No
Albury,46,1014.7,No
Albury,48,1016.3,No
Albury,43,1019.2,No
Albury,41,1019.6,No
Albury,47,1018.8,No
Albury,47,1019.3,No
Albury,57,1014.3,No
Albury,47,1016.7,No
Albury,49,1018.1,No
Albury,55,1019.6,No
Albury,48,1015,Yes
Albury,52,1013.9,No
Albury,56,1015.4,No
Albury,51,1015.4,No
Albury,46,1012.5,No
Albury,57,1020.5,No
Albury,60,1019.7,No
Albury,65,1009.7,Yes
Albury,58,1015.7,No
Albury,58,1014,No
Albury,52,1002.3,Yes
Albury,82,998.4,No
Albury,53,1009.2,No
Albury,60,1020,No
Albury,56,1021.8,No
Albury,45,1024.2,No
Albury,47,1024.9,No
Albury,61,1021.7,Yes
Albury,97,1019,Yes
Albury,71,1024.7,No
Albury,66,1029.1,No
Albury,65,1027.6,No
Albury,65,1025.6,No
Albury,62,1025.3,No
Albury,61,1027.9,No
Albury,66,1026.2,No
Albury,70,1025.5,No
Albury,68,1022.6,Yes
Albury,68,1020.7,No
Albury,77,1022.8,No
Albury,72,1019,No
Albury,80,1014.4,Yes
Albury,72,1015.7,No
Albury,77,1018,No
Albury,71,1018.7,No
Albury,95,1006.4,Yes
Albury,88,1015.9,No
Albury,64,1023.5,No
Albury,59,1023.9,No
Albury,67,1019.4,Yes
Albury,95,1017.9,Yes
Albury,79,1016.8,No
Albury,82,1019,Yes
Albury,77,1026.5,No
Albury,54,1027.3,No
Albury,65,1027.7,No
Albury,54,1028.9,No
Albury,54,1029.7,No
Albury,61,1028.9,No
Albury,70,1023,No
Albury,63,1017.7,Yes
Albury,100,1013.2,Yes
Albury,77,1011.7,No
Albury,53,1015.4,No
Albury,98,1021.8,Yes
Albury,77,1028.7,No
Albury,84,1030.2,No
Albury,83,1024,No
Albury,60,1015.8,No
Albury,75,1019.8,No
Albury,79,1020.5,No
Albury,86,1003,Yes
Albury,70,1002.1,Yes
Albury,73,1016,Yes
Albury,63,1019.9,No
Albury,69,1013.8,Yes
Albury,74,998.9,Yes
Albury,84,1006.3,Yes
Albury,73,1020.3,No
Albury,80,1028.2,No
Albury,78,1028.3,No
Albury,68,1024.8,No
Albury,67,1017,Yes
Albury,85,1015.9,No
Albury,89,1015.1,No
Albury,77,1016.5,No
Albury,70,1011.6,Yes
Albury,87,998.8,Yes
Albury,91,1010.6,No
Albury,86,1019.5,Yes
Albury,59,1020.6,No
Albury,62,1030.5,No
Albury,54,1029.8,No
Albury,90,1018.1,Yes
Albury,69,1013.2,Yes
Albury,56,1011.7,Yes
Albury,50,1019.4,No
Albury,56,1026.4,No
Albury,50,1026.6,No
Albury,58,1024.1,No
Albury,54,1023.7,No
Albury,63,1021.1,No
Albury,79,1016.4,Yes
Albury,61,1019.5,No
Albury,77,1023.9,No
Albury,83,1025.2,No
Albury,66,1018.4,No
Albury,58,1015.1,No
Albury,78,1016.2,No
Albury,37,1003.7,No
Albury,81,1010.4,Yes
Albury,56,1029.7,No
Albury,44,1032.6,No
Albury,48,1032,No
Albury,56,1032.6,No
Albury,81,1031.5,No
Albury,63,1029.4,No
Albury,73,1030.3,No
Albury,64,1027.5,No
Albury,49,1022.3,No
Albury,41,1027.3,No
Albury,35,1030.1,No
Albury,42,1032.3,No
Albury,48,1032.8,No
Albury,51,1025.7,No
Albury,64,1018.1,No
Albury,89,1011.5,Yes
Albury,52,1013.2,No
Albury,54,1019.8,No
Albury,57,1024.8,No
Albury,48,1027.7,No
Albury,46,1028.5,No
Albury,51,1027.4,No
Albury,67,1025.6,No
Albury,47,1024.1,No
Albury,39,1024.1,No
Albury,43,1025.5,No
Albury,45,1027.1,No
Albury,52,1025.3,No
Albury,52,1022.9,No
Albury,54,1017.8,No
Albury,40,1008.8,No
Albury,73,1014.6,No
Albury,48,1017.4,No
Albury,49,1017.2,No
Albury,45,1023.1,No
Albury,41,1027.8,No
Albury,41,1026.2,No
Albury,47,1019.7,No
Albury,82,1006.8,Yes
Albury,63,1013.2,No
Albury,61,1017.4,No
Albury,41,1023.9,No
Albury,51,1022.4,No
Albury,47,1018.4,No
Albury,46,1012.2,No
Albury,64,1008.4,No
Albury,54,1013.9,No
Albury,52,1020.5,No
Albury,52,1021,No
Albury,47,1023.6,No
Albury,59,1015.2,Yes
Albury,60,1012.8,No
Albury,67,1016.9,No
Albury,51,1020,No
Albury,53,1013.9,No
Albury,48,1014,No
Albury,39,1008.7,No
Albury,43,1021.6,No
Albury,38,1017.1,No
Albury,43,1015.6,No
Albury,39,1013.4,No
Albury,27,1006.9,Yes
Albury,50,1012.8,No
Albury,48,1020,No
Albury,41,1019.7,No
Albury,49,1014.8,No
Albury,46,1013.3,No
Albury,32,1007.5,Yes
Albury,56,1007.5,Yes
Albury,61,1015.7,No
Albury,42,1016.2,No
Albury,44,1018.3,No
Albury,38,1024.1,No
Albury,37,1025.5,No
Albury,43,1022.3,No
Albury,38,1022.6,No
Albury,42,1024.7,No
Albury,43,1018.7,No
Albury,31,1013.6,No
Albury,25,1010.4,No
Albury,30,1011.8,No
Albury,28,1010.3,No
Albury,52,1006.8,No
Albury,47,1013.8,No
Albury,32,1015.6,Yes
Albury,24,1012,No
Albury,19,1005.2,No
Albury,37,1005,Yes
Albury,38,1021,No
Albury,20,1021.2,No
Albury,18,1015.5,No
Albury,34,1012.1,No
Albury,25,1013,No
Albury,27,1016.8,No
Albury,16,1014.5,No
Albury,20,1015,No
Albury,16,1015.6,No
Albury,24,1015.5,No
Albury,29,1013,No
Albury,15,1011.3,No
Albury,15,1006.9,No
Albury,37,1008.9,Yes
Albury,52,1007.3,No
Albury,41,1014.7,No
Albury,25,1016.9,No
Albury,19,1015.2,No
Albury,13,1006.2,No
Albury,28,1008.7,No
Albury,21,1010.1,No
Albury,25,1008.7,No
Albury,81,1008.9,Yes
Albury,34,1017.6,No
Albury,34,1017.2,No
Albury,24,1018.6,No
Albury,32,1017.3,No
Albury,29,1011.2,No
Albury,36,1006.8,No
Albury,69,1004.1,Yes
Albury,21,1007.1,No
Albury,67,1011.7,Yes
Albury,48,1007.2,No
Albury,69,1003,No
Albury,59,1003.7,Yes
Albury,78,1004.2,Yes
Albury,42,1007,No
Albury,32,1010.8,No
Albury,37,1007.5,Yes
Albury,52,1010.6,No
Albury,35,1017.1,No
Albury,32,1012.6,No
Albury,34,1009.4,No
Albury,18,1004.3,No
Albury,11,996.9,No
Albury,20,1005.6,No
Albury,19,1004.9,No
Albury,27,1012.8,No
Albury,28,1014.2,No
Albury,23,1012.4,No
Albury,50,1010,No
Albury,27,1007,No
Albury,30,1008.6,No
Albury,25,1005.2,No
Albury,23,1012.1,No
Albury,26,1016.2,No
Albury,30,1010.3,No
Albury,15,998.7,Yes
Albury,30,1008.6,No
Albury,12,1011.9,No
Albury,14,1011,No
Albury,12,1012.4,No
Albury,19,1012.3,No
Albury,37,1012.1,No
Albury,34,1014.7,No
Albury,25,1016,No
Albury,29,1013.3,No
Albury,55,1007.6,Yes
